"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2010","2010","PER","Persons","3","Thousands",,,-23,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2011","2011","PER","Persons","3","Thousands",,,-14,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2012","2012","PER","Persons","3","Thousands",,,0,,
"AUS","Australia","YVPOSAL1_ST","Statistical adjustments","A","Annual","2013","2013","PER","Persons","3","Thousands",,,0,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,9.184715,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,9.828148,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,12.55102,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,11.52263,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,9.771987,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,10.5331,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,11.32226,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,11.66579,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,12.71835,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,11.18207,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,11.25989,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,10.98488,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,13.18202,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,15.43723,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,18.63414,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,21.65113,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,17.9964,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,13.9425,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,15.57326,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,17.60525,,
"AUS","Australia","YVPOI3R1_ST","Total increase rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,16.87143,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,14.6842,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,14.54566,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,14.16155,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,13.88203,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,13.68078,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,13.38134,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,13.34219,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,13.1897,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,12.87409,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,12.82347,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,12.73078,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,12.64013,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,13.18202,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,13.38544,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,14.07166,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,14.02617,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,13.88953,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,13.67001,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,13.55947,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,13.73209,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,13.19432,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,6.860188,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,7.132427,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,6.941937,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,7.02332,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,7.003257,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,6.825021,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,6.803987,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,6.77877,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,6.696602,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,6.822087,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,6.69507,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,6.621022,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,6.491898,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,6.546165,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,6.723658,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,6.683611,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,6.552536,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,6.494391,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,6.578359,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,6.557954,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,6.359231,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,7.824016,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,7.413231,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,7.219615,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,6.858711,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,6.677525,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,6.55632,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,6.538206,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,6.41093,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,6.177486,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,6.001385,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,6.035707,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,6.019111,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,6.690124,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,6.839277,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,7.347997,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,7.342558,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,7.336994,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,7.175621,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,6.981115,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,7.174138,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,6.835093,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,1.984352,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,3.145007,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,5.942298,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,5.32236,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,3.908795,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,4.782889,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,5.528239,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,5.832895,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,7.059984,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,5.642328,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,5.579225,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,5.316881,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,6.789237,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,8.89106,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,11.71838,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,14.87339,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,11.39772,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,7.811436,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,9.218652,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,10.43111,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,10.03634,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1993","1993","PER","Persons","3","Thousands",,,7905.632,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1994","1994","PER","Persons","3","Thousands",,,7936.117,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1995","1995","PER","Persons","3","Thousands",,,7948.278,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1996","1996","PER","Persons","3","Thousands",,,7959.016,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1997","1997","PER","Persons","3","Thousands",,,7968.041,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1998","1998","PER","Persons","3","Thousands",,,7976.788,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1999","1999","PER","Persons","3","Thousands",,,7992.323,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2000","2000","PER","Persons","3","Thousands",,,8011.566,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2001","2001","PER","Persons","3","Thousands",,,8042.293,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2002","2002","PER","Persons","3","Thousands",,,8082.121,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2003","2003","PER","Persons","3","Thousands",,,8118.245,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2004","2004","PER","Persons","3","Thousands",,,8169.441,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2005","2005","PER","Persons","3","Thousands",,,8225.278,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2006","2006","PER","Persons","3","Thousands",,,8267.948,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2007","2007","PER","Persons","3","Thousands",,,8295.189,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2008","2008","PER","Persons","3","Thousands",,,8321.541,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2009","2009","PER","Persons","3","Thousands",,,8341.483,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2010","2010","PER","Persons","3","Thousands",,,8361.069,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2011","2011","PER","Persons","3","Thousands",,,8388.534,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2012","2012","PER","Persons","3","Thousands",,,8426.311,,
